SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Probability,Risk_Tier
0,20,84.51384012922459,1730.471808792322,1.0,0.0,0.8051272923067562,0.19487270769324383,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.19487270769324383,0.8051272923067562,0.0,0.8051272923067562,0.0,0.19487270769324383,1.0,0.0,0.0,1.0,0.0,0.0,0.8051272923067562,0.0,0.19487270769324383,0.8051272923067562,0.0,0.19487270769324383,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8051272923067562,0.19487270769324383,0.0,0.99,High Risk
1,9,92.69447865030632,933.6886566676974,0.0,1.0,0.027982539612420365,0.9720174603875796,1.0,0.0,0.0,1.0,0.9720174603875796,0.0,0.027982539612420365,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.027982539612420365,0.0,0.9720174603875796,0.027982539612420365,0.0,0.9720174603875796,0.0,0.0,1.0,0.9720174603875796,0.0,0.027982539612420365,1.0,0.0,0.0,0.0,1.0,0.0,0.027982539612420365,0.0,0.9720174603875796,0.96,High Risk
0,3,86.48719992674307,272.6260639545807,1.0,0.0,0.7251200293027682,0.2748799706972318,0.7251200293027682,0.2748799706972318,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7251200293027682,0.0,0.2748799706972318,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7251200293027682,0.0,0.2748799706972318,0.2748799706972318,0.0,0.7251200293027682,1.0,0.0,0.0,0.7251200293027682,0.2748799706972318,0.0,0.0,0.7251200293027682,0.2748799706972318,1.0,High Risk
0,53,85.7,4616.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.41,Medium Risk
0,3,96.11178403780012,292.23128940292133,1.0,0.0,0.6512743127143783,0.3487256872856217,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,High Risk
0,17,98.65004595454748,1623.3227049917346,0.0,1.0,0.27272030991704865,0.7272796900829513,1.0,0.0,0.0,1.0,0.27272030991704865,0.0,0.7272796900829513,0.0,1.0,0.0,0.7272796900829513,0.0,0.27272030991704865,1.0,0.0,0.0,0.27272030991704865,0.0,0.7272796900829513,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.27272030991704865,0.7272796900829513,0.0,0.7272796900829513,0.27272030991704865,0.0,1.0,High Risk
0,12,49.85,617.15,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,Medium Risk
0,71,84.8,6152.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05,Low Risk
1,71,19.8,1388.45,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low Risk
0,54,19.65,1008.7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low Risk
0,11,93.71861721073122,1046.2711583250732,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.10697395317083958,0.0,0.8930260468291604,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10697395317083958,0.8930260468291604,0.10697395317083958,0.0,0.8930260468291604,0.0,1.0,High Risk
0,14,87.83206224236953,1133.3744454520574,0.5767875790041991,0.4232124209958009,0.5767875790041991,0.4232124209958009,1.0,0.0,0.0,1.0,0.5767875790041991,0.0,0.4232124209958009,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4232124209958009,0.0,0.5767875790041991,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4232124209958009,0.5767875790041991,1.0,High Risk
0,15,64.85,950.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,Low Risk
0,38,19.3,755.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low Risk
0,14,84.24152278101467,1258.3851087700725,1.0,0.0,0.0,1.0,0.7163040997584129,0.2836959002415871,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2836959002415871,0.0,0.7163040997584129,1.0,0.0,0.0,0.7163040997584129,0.0,0.2836959002415871,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.98,High Risk
0,2,70.35190238354426,146.957609534177,1.0,0.0,0.0739963330088439,0.9260036669911561,0.0739963330088439,0.9260036669911561,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0739963330088439,0.0,0.9260036669911561,0.0,1.0,High Risk
0,1,50.75,50.75,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9,High Risk
0,21,20.0,417.7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low Risk
1,6,84.2,519.15,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.97,High Risk
0,5,89.34061757899079,461.54258382528997,1.0,0.0,0.9791501755350969,0.020849824464903133,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9791501755350969,0.0,0.020849824464903133,0.020849824464903133,0.0,0.9791501755350969,0.9791501755350969,0.0,0.020849824464903133,0.020849824464903133,0.0,0.9791501755350969,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9791501755350969,0.020849824464903133,1.0,High Risk
1,1,25.05,25.05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99,High Risk
0,72,111.9,8071.05,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.11,Low Risk
0,10,35.75,389.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14,Low Risk
0,5,90.55514851081504,455.3260265734738,1.0,0.0,0.8711307951658168,0.12886920483418318,1.0,0.0,0.0,1.0,0.12886920483418318,0.0,0.8711307951658168,0.0,1.0,0.0,0.8711307951658168,0.0,0.12886920483418318,0.12886920483418318,0.0,0.8711307951658168,0.8711307951658168,0.0,0.12886920483418318,1.0,0.0,0.0,0.12886920483418318,0.0,0.8711307951658168,0.8711307951658168,0.0,0.12886920483418318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8711307951658168,0.12886920483418318,1.0,High Risk
1,64,43.85,2751.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06,Low Risk
0,72,19.3,1414.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low Risk
0,10,19.8,196.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06,Low Risk
0,47,98.75,4533.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7,Medium Risk
0,18,49.121922410586556,901.4512310357654,0.0,1.0,1.0,0.0,1.0,0.0,0.3068487212146376,0.6931512787853624,0.6931512787853624,0.3068487212146376,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6931512787853624,0.0,0.3068487212146376,0.6931512787853624,0.0,0.3068487212146376,0.3068487212146376,0.0,0.6931512787853624,1.0,0.0,0.0,0.6931512787853624,0.0,0.3068487212146376,0.6931512787853624,0.3068487212146376,0.0,0.6931512787853624,0.3068487212146376,0.3068487212146376,0.0,0.0,0.6931512787853624,0.89,High Risk
0,4,76.22147249593903,338.5241680289969,0.8457570803647725,0.15424291963522752,1.0,0.0,1.0,0.0,0.0,1.0,0.15424291963522752,0.0,0.8457570803647725,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8457570803647725,0.0,0.15424291963522752,1.0,0.0,0.0,1.0,0.0,0.0,0.8457570803647725,0.15424291963522752,0.0,0.0,1.0,0.0,1.0,High Risk
0,46,80.0,3769.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14,Low Risk
0,7,69.2,477.55,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.87,High Risk
1,7,99.25,665.45,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.96,High Risk
0,1,85.0,85.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6340865290754925,0.0,0.36591347092450754,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.36591347092450754,0.0,0.6340865290754925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,High Risk
1,15,74.2,1133.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.85,High Risk
0,10,74.2668032491973,811.8209123721269,0.0,1.0,0.989798842864866,0.010201157135134031,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.989798842864866,0.0,0.010201157135134031,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010201157135134031,0.989798842864866,0.99,High Risk
1,45,24.7,1174.35,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low Risk
0,46,35.05,1620.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11,Low Risk
0,32,98.85,3089.6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.66,Medium Risk
0,37,20.3,755.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low Risk
0,5,91.39866828770911,449.7746366773815,0.0044390409696393185,0.9955609590303607,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.99,High Risk
0,64,115.1,7334.05,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08,Low Risk
0,68,62.65,4375.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low Risk
0,45,24.45,1088.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low Risk
0,72,24.75,1769.6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low Risk
0,16,98.03443116427907,1531.9165176524023,1.0,0.0,0.5105373599275149,0.4894626400724851,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5105373599275149,0.0,0.4894626400724851,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,High Risk
0,4,49.23685834067805,217.5757362457641,0.0,1.0,1.0,0.0,0.7542777288130569,0.24572227118694312,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7542777288130569,0.0,0.24572227118694312,1.0,0.0,0.0,1.0,0.0,0.0,0.24572227118694312,0.0,0.7542777288130569,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24572227118694312,0.7542777288130569,0.0,0.0,1.0,0.0,1.0,High Risk
0,2,56.7,113.55,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.65,Medium Risk
0,26,20.25,493.95,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.12,Low Risk
1,37,76.25,2841.55,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9,High Risk
0,1,45.32367530748433,45.32367530748433,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,High Risk
1,1,90.6,90.6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.98,High Risk
0,3,20.85,72.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08,Low Risk
0,1,70.13243799675948,70.13243799675948,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,High Risk
0,71,58.65,4145.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low Risk
0,4,92.12162048031264,363.4193357289542,1.0,0.0,1.0,0.0,0.6465693539263182,0.3534306460736818,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3534306460736818,0.0,0.6465693539263182,0.6465693539263182,0.0,0.3534306460736818,0.3534306460736818,0.0,0.6465693539263182,1.0,0.0,0.0,0.3534306460736818,0.6465693539263182,0.0,0.0,0.6465693539263182,0.3534306460736818,1.0,High Risk
0,33,25.7,826.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low Risk
0,18,20.1,370.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low Risk
0,1,75.8,75.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99,High Risk
0,32,108.04457363064816,3432.9289583160453,0.0,1.0,0.9909505262358924,0.009049473764107585,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.009049473764107585,0.0,0.9909505262358924,0.0,0.0,1.0,1.0,0.0,0.0,0.009049473764107585,0.0,0.9909505262358924,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9909505262358924,0.009049473764107585,0.0,0.85,High Risk
0,5,79.42241866068433,447.47790414207657,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.30061139833190964,0.0,0.6993886016680904,0.30061139833190964,0.6993886016680904,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6993886016680904,0.0,0.30061139833190964,0.0,0.0,1.0,0.6993886016680904,0.0,0.30061139833190964,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99,High Risk
0,2,81.02964985286071,184.2819361510851,0.6692069980270896,0.3307930019729104,1.0,0.0,1.0,0.0,0.0,1.0,0.6692069980270896,0.0,0.3307930019729104,0.0,1.0,0.0,1.0,0.0,0.0,0.6692069980270896,0.0,0.3307930019729104,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3307930019729104,0.0,0.6692069980270896,1.0,0.0,0.0,0.6692069980270896,0.3307930019729104,0.0,0.0,1.0,0.0,1.0,High Risk
0,36,55.8,1941.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03,Low Risk
0,69,24.95,1718.35,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low Risk
0,67,77.00092472464708,5293.378131083501,0.0,1.0,0.057186891649860794,0.9428131083501392,0.057186891649860794,0.9428131083501392,0.0,1.0,0.0,0.0,1.0,0.9428131083501392,0.057186891649860794,0.0,1.0,0.0,0.0,0.057186891649860794,0.0,0.9428131083501392,0.057186891649860794,0.0,0.9428131083501392,0.057186891649860794,0.0,0.9428131083501392,0.9428131083501392,0.0,0.057186891649860794,0.0,0.0,1.0,0.057186891649860794,0.9428131083501392,0.0,0.0,1.0,0.9428131083501392,0.0,0.057186891649860794,0.0,0.9,High Risk
